Episode,Timestep_Entry,Price_Entry,Timestep_Exit,Price_Exit,PnL,Entry_Action,Exit_Action
500,92,20007.5,93,20006.2,-29.58,0,1
500,94,20007.8,95,20007.2,-14.58,0,1
500,96,20007.5,98,20006.5,15.42,1,0
501,0,19997.2,2,19995.2,-44.58,0,1
501,3,19996.5,4,19995.5,15.42,1,0
501,5,19994.8,6,19990.2,-94.58,0,1
501,7,19989,8,19986.5,45.42,1,0
501,9,19987.5,10,19991.2,-79.58,1,0
501,11,19990,12,19993.5,-74.58,1,0
501,13,19994.2,14,19992.2,-44.58,0,1
501,15,19993,16,19995.2,40.42,0,1
501,17,19994.8,18,19997.2,-54.58,1,0
501,19,19995.5,21,19997,25.42,0,1
501,22,19996.2,24,19997.5,-29.58,1,0
501,25,19997.8,27,19998.5,10.42,0,1
501,28,19999,29,19997,-44.58,0,1
501,30,19997,32,19993.2,-79.58,0,1
501,33,19997.2,34,19992.5,-99.58,0,1
501,35,20000,37,19995.5,-94.58,0,1
501,38,19992.5,39,19992.2,-9.58,0,1
501,40,19993.2,41,19991.8,-34.58,0,1
501,42,19996.8,43,19997.2,5.42,0,1
501,44,19999.2,45,19998,-29.58,0,1
501,46,19996,47,20001,-104.58,1,0
501,48,20001,49,20001.2,-9.58,1,0
501,50,20001.8,52,20000.5,-29.58,0,1
501,53,20000.8,54,20001,0.42,0,1
501,55,19999.5,56,19997,-54.58,0,1
501,57,19995.8,58,19999.8,-84.58,1,0
501,59,19998.2,60,19998.8,-14.58,1,0
501,61,19998.2,62,19995.2,55.42,1,0
501,63,19999,65,19998.8,-9.58,0,1
501,66,19998.5,67,19998.8,-9.58,1,0
501,68,19998.8,71,19998.2,-14.58,0,1
501,72,19998.5,73,19997.5,-24.58,0,1
501,74,19997.8,75,19999,20.42,0,1
501,76,19999.2,77,19999,-9.58,0,1
501,78,19999.5,79,19999.2,-9.58,0,1
501,80,19999.5,81,19999,-14.58,0,1
501,82,19999.5,84,19996.5,-64.58,0,1
501,85,19997,86,19998,15.42,0,1
501,87,19997.2,88,19999.8,-54.58,1,0
501,89,19995.8,90,19999,60.42,0,1
501,91,19999.8,92,19999.5,-9.58,0,1
501,93,20000,95,19999.5,-14.58,0,1
501,96,19999,97,19996.8,-49.58,0,1
501,98,19996.2,99,19996.8,-14.58,1,0
502,0,19987.8,1,19992.8,-104.58,1,0
502,2,19992,3,19991.5,5.42,1,0
502,4,19989,5,19988.2,-19.58,0,1
502,6,19989,7,19988.8,0.42,1,0
502,8,19988.2,10,19991.2,-64.58,1,0
502,11,19991,12,19991.8,-19.58,1,0
502,13,19992.2,14,19991.5,-19.58,0,1
502,15,19995,16,19994.8,-9.58,0,1
502,17,19996,18,19996.5,5.42,0,1
502,19,19995.2,20,19999,-79.58,1,0
502,21,19995,22,19997.5,-54.58,1,0
502,23,19997.5,25,19998.8,20.42,0,1
502,26,19999.2,28,20000,-19.58,1,0
502,29,19996.5,30,19994.5,-44.58,0,1
502,31,19998.5,32,19998.5,-4.58,0,1
502,33,19997.5,35,19994.8,-59.58,0,1
502,36,19996.2,37,19994.2,-44.58,0,1
502,38,19994.2,39,19998.2,75.42,0,1
502,40,19998.8,41,19998.5,-9.58,0,1
502,42,19998.8,43,19998.5,-9.58,0,1
502,44,19998.2,46,19998.8,-14.58,1,0
502,47,19998.8,49,19998,-19.58,0,1
502,50,19998,51,19998.8,-19.58,1,0
502,52,19996,53,19994.2,-39.58,0,1
502,54,19994,58,19992,-44.58,0,1
502,59,19995.8,61,19997.8,35.42,0,1
502,62,19998.8,63,19999.2,-14.58,1,0
502,64,19999,65,19997.2,-39.58,0,1
502,66,19998.2,67,19998.8,-14.58,1,0
502,68,19998.8,69,19997.5,-29.58,0,1
502,70,19999,71,19999,-4.58,0,1
502,72,19996.8,73,19999,-49.58,1,0
502,74,19998,76,20000.2,-49.58,1,0
502,77,20000.2,78,20000.5,-9.58,1,0
502,79,20000.5,80,19995.5,-104.58,0,1
502,81,19998.5,83,19993,-114.58,0,1
502,84,19999.5,90,19991.2,-169.58,0,1
502,91,19991.2,92,19993.8,-54.58,1,0
502,93,19992.8,94,19994.2,-34.58,1,0
502,95,19991.8,97,19993.5,30.42,0,1
502,98,19995,99,19994.8,0.42,1,0
503,0,20003,3,20005.8,-59.58,1,0
503,4,20005.5,5,20004.2,-29.58,0,1
503,6,20009.2,7,20004.2,-104.58,0,1
503,8,20009.5,10,20007.8,-39.58,0,1
503,11,20009,12,20002.2,-139.58,0,1
503,13,20002.2,14,20002.8,-14.58,1,0
503,15,20002.8,16,20000,-59.58,0,1
503,17,20000.8,18,19999.2,-34.58,0,1
503,19,19998.8,20,20000.2,-34.58,1,0
503,21,20000.8,22,20000.2,5.42,1,0
503,23,20001.2,26,19999.8,-34.58,0,1
503,27,20002.5,29,20000.2,-49.58,0,1
503,30,20001.2,31,20003,-39.58,1,0
503,32,20001.8,33,20001,10.42,1,0
503,34,20000,36,20004.2,-89.58,1,0
503,37,20002.5,38,20003,5.42,0,1
503,39,20002.5,40,20002.5,-4.58,1,0
503,41,19999.2,42,20000.2,-24.58,1,0
503,43,19999.8,44,19999.5,-9.58,0,1
503,45,19998.5,46,19998.5,-4.58,1,0
503,47,19997.5,48,19998.8,-29.58,1,0
503,49,19996.2,50,19996,0.42,1,0
503,51,19994.8,52,19997.2,-54.58,1,0
503,53,19994,54,19993.2,10.42,1,0
503,55,19993.5,56,19994.2,10.42,0,1
503,57,19995.8,58,19991.8,-84.58,0,1
503,59,19992,60,19992,-4.58,0,1
503,61,19994.5,62,19995.2,-19.58,1,0
503,63,19993.8,64,19993.5,-9.58,0,1
503,65,19992,66,19993.5,-34.58,1,0
503,67,19993.5,68,19993,5.42,1,0
503,69,19991.5,70,19996.2,-99.58,1,0
503,71,19996.2,72,19997.5,-29.58,1,0
503,73,19995,74,19993.8,20.42,1,0
503,75,19994.2,77,19993.5,-19.58,0,1
503,78,19994.2,79,19999.8,-114.58,1,0
503,80,19998,81,19998,-4.58,1,0
503,82,19994.2,83,19999.2,-104.58,1,0
503,84,19998.2,86,19999.8,25.42,0,1
503,87,20004.2,90,19999.5,-99.58,0,1
503,91,19999,92,19999,-4.58,1,0
503,93,20000.5,94,20000.8,-9.58,1,0
503,95,19998.8,96,20004,-109.58,1,0
504,0,20002,2,20001.2,-19.58,0,1
504,3,20002,4,20000.5,25.42,1,0
504,5,20003,7,20003.2,0.42,0,1
504,8,20004,10,20004,-4.58,0,1
504,11,20004.5,12,20003.5,-24.58,0,1
504,13,20004.5,24,20006,25.42,0,1
504,25,20004.5,26,20002.5,-44.58,0,1
504,27,20004,28,20007.2,-69.58,1,0
504,29,20007.2,33,20006.8,-14.58,0,1
504,34,20007.5,35,20002.2,-109.58,0,1
504,36,20003.8,37,20001,-59.58,0,1
504,38,20007.5,42,20001,-134.58,0,1
504,43,20002,46,20004.8,50.42,0,1
504,47,20005.8,48,20001.5,-89.58,0,1
504,49,19997.8,50,19999.2,-34.58,1,0
504,51,19996.5,52,19996,-14.58,0,1
504,53,19996,55,19997.8,30.42,0,1
504,56,19998,59,19998.5,5.42,0,1
504,60,20000.2,63,19998.2,-44.58,0,1
504,64,19997.2,65,19996.8,-14.58,0,1
504,66,19998,73,20002.8,90.42,0,1
504,74,20003.8,75,20007.5,-79.58,1,0
504,76,20007.8,78,20001.2,-134.58,0,1
504,79,20006.2,80,20003,-69.58,0,1
504,81,20005.2,82,20007.5,-49.58,1,0
504,83,20007.8,86,20004.8,-64.58,0,1
504,87,20007.8,89,20004.8,-64.58,0,1
504,90,20005.2,91,20008,-59.58,1,0
504,92,20003.8,93,20005,-29.58,1,0
504,94,19998.5,95,20006.5,-164.58,1,0
504,96,20008,98,20007.5,-14.58,0,1
505,0,20010.5,2,20006.2,-89.58,0,1
505,3,20004.8,4,20006,-29.58,1,0
505,5,20006.2,6,20004,-49.58,0,1
505,7,20006.5,11,20008,25.42,0,1
505,12,20009.5,15,20008.2,-29.58,0,1
505,16,20005.5,18,20002.2,-69.58,0,1
505,19,20003,20,20004.2,-29.58,1,0
505,21,20010,22,20009.8,-9.58,0,1
505,23,20010.2,24,20002.2,-164.58,0,1
505,25,20010.2,28,20003.2,-144.58,0,1
505,29,20006.2,30,20006.8,5.42,0,1
505,31,20009.5,32,20009.5,-4.58,1,0
505,33,20003,38,20000.2,50.42,1,0
505,39,19999,40,19999.8,10.42,0,1
505,41,19999.5,42,19997.8,-39.58,0,1
505,43,20001.5,44,20001.5,-4.58,0,1
505,45,20002.5,46,20003.2,-19.58,1,0
505,47,20002.8,48,20003,-9.58,1,0
505,49,20003.5,50,20004.5,-24.58,1,0
505,51,19999.2,52,19998.8,-14.58,0,1
505,53,20003.2,55,19993.2,-204.58,0,1
505,56,19993,57,19993.8,-19.58,1,0
505,58,19992,59,19994.8,-59.58,1,0
505,60,19996,61,19996.2,0.42,0,1
505,62,19993.2,64,19997.5,-89.58,1,0
505,65,19997.8,67,19999,20.42,0,1
505,68,19996.5,69,19999,-54.58,1,0
505,70,19995.8,71,19995.8,-4.58,1,0
505,72,19994,73,19994.5,-14.58,1,0
505,74,19996,75,19992.2,-79.58,0,1
505,76,19990.2,77,19989.8,-14.58,0,1
505,78,19989.8,79,19990.2,-14.58,1,0
505,80,19989.5,81,19990,-14.58,1,0
505,82,19988,83,19987.8,0.42,1,0
505,84,19987.5,85,19987.2,0.42,1,0
505,86,19986.5,87,19990.8,-89.58,1,0
505,88,19988,89,19986.5,-34.58,0,1
505,90,19988.8,93,19987.5,-29.58,0,1
505,94,19991.8,95,19987.5,-89.58,0,1
505,96,19986,97,19986.8,-19.58,1,0
505,98,19989.2,99,19986,-69.58,0,1
506,0,20007,1,20008.5,-34.58,1,0
506,2,20003,3,20003.2,-9.58,1,0
506,4,20004.5,6,20005,5.42,0,1
506,7,20009.2,11,20000.8,-174.58,0,1
506,12,19999.5,13,20000.8,-29.58,1,0
506,14,20000.5,15,19998,-54.58,0,1
506,16,19997.2,18,20003.2,115.42,0,1
506,19,19997.5,20,19996,25.42,1,0
506,21,19998.2,22,20001,-59.58,1,0
506,23,20007.2,24,20006.2,-24.58,0,1
506,25,20002.5,26,20007.5,-104.58,1,0
506,27,20007.5,28,20004.8,-59.58,0,1
506,29,20004.8,38,20001.8,-64.58,0,1
506,39,20002,40,20000.8,-29.58,0,1
506,41,20004,44,20003.2,-19.58,0,1
506,45,20008,46,20005.8,-49.58,0,1
506,47,20008.5,48,20007,-34.58,0,1
506,49,20009,50,20010,-24.58,1,0
506,51,20009.8,53,20010.2,-14.58,1,0
506,54,20007.5,55,20010,-54.58,1,0
506,56,20008.2,57,20008.5,0.42,0,1
506,58,20009.5,59,20008.8,-19.58,0,1
506,60,20009.5,61,20007.2,-49.58,0,1
506,62,20008,65,20008,-4.58,0,1
506,66,20003.2,68,20002.5,-19.58,0,1
506,69,20002.5,71,20002.2,0.42,1,0
506,72,20000.8,73,20001.8,-24.58,1,0
506,74,20002,75,20000.2,-39.58,0,1
506,76,20000.5,77,20004.8,-89.58,1,0
506,78,20006.2,79,20000.8,-114.58,0,1
506,80,20000.8,83,20000.5,-9.58,0,1
506,84,20005.8,85,19999.2,-134.58,0,1
506,86,19999.2,87,20001,-39.58,1,0
506,88,20001,89,19999.8,20.42,1,0
506,90,20004.5,92,19999,-114.58,0,1
506,93,20000.8,96,19999,-39.58,0,1
506,97,20001,98,20001.8,10.42,0,1
507,0,20003.5,1,20006.5,55.42,0,1
507,2,20007.8,3,20007.8,-4.58,1,0
507,4,20008,6,20004,-84.58,0,1
507,7,20008.8,9,20010,-29.58,1,0
507,10,20010,11,20009.2,-19.58,0,1
507,12,20010.2,13,20009.8,-14.58,0,1
507,14,20009.8,16,20010.5,-19.58,1,0
507,17,20010.5,19,20010.2,-9.58,0,1
507,20,20007.5,21,20007.5,-4.58,1,0
507,22,20006,23,20006.8,-19.58,1,0
507,24,20007.8,25,20004.5,-69.58,0,1
507,26,20003,27,20006.8,-79.58,1,0
507,28,20008,30,20007,-24.58,0,1
507,31,20009.5,33,20007.2,-49.58,0,1
507,34,20002.8,35,19999.8,-64.58,0,1
507,36,20001.2,37,20002,-19.58,1,0
507,38,20003.8,40,20005,20.42,0,1
507,41,20004.2,42,20003.8,-14.58,0,1
507,43,20001,44,20003.5,-54.58,1,0
507,45,20003.5,46,20002.5,-24.58,0,1
507,47,20002.5,48,20000.5,-44.58,0,1
507,49,20001.8,50,20001.8,-4.58,0,1
507,51,20005,52,20001.2,-79.58,0,1
507,53,20002.2,54,20006,-79.58,1,0
507,55,20001.8,58,20000.5,-29.58,0,1
507,59,20001.8,60,20002.2,-14.58,1,0
507,61,19999,62,20002,55.42,0,1
507,63,20001.2,64,20002,10.42,0,1
507,65,20002.8,66,20001.8,-24.58,0,1
507,67,20003.2,68,20002.8,-14.58,0,1
507,69,20001,71,20005,-84.58,1,0
507,72,20006,73,20003.2,-59.58,0,1
507,74,20002.2,75,20001,20.42,1,0
507,76,20001.2,77,19998,-69.58,0,1
507,78,19998.2,79,19998,-9.58,0,1
507,80,19998.2,82,19998,-9.58,0,1
507,83,19998,84,19997.8,-9.58,0,1
507,85,19998.2,86,19998,0.42,1,0
507,87,19998.2,88,19998.8,5.42,0,1
507,89,19999.5,90,19999.2,-9.58,0,1
507,91,19998,92,19999.8,-39.58,1,0
507,93,19998.2,94,19999.2,-24.58,1,0
507,95,19997.2,98,19998,-19.58,1,0
508,0,20000,1,19998,-44.58,0,1
508,2,20000.5,3,20001.5,-24.58,1,0
508,4,20001.8,5,20000.5,-29.58,0,1
508,6,20003.5,8,20004,5.42,0,1
508,9,20005.8,12,20005.5,-9.58,0,1
508,13,20001.5,14,20004,-54.58,1,0
508,15,20005.2,16,20005,0.42,1,0
508,17,20005.5,19,20005.2,-9.58,0,1
508,20,20005.8,21,20007.5,-39.58,1,0
508,22,20005.5,23,20004.8,10.42,1,0
508,24,20001.5,25,20001.5,-4.58,1,0
508,26,20001,27,20003,-44.58,1,0
508,28,20002.8,30,20002.5,-9.58,0,1
508,31,20002.8,32,20002.5,-9.58,0,1
508,33,20003,34,20002.8,-9.58,0,1
508,35,20002.5,36,20003,-14.58,1,0
508,37,20002.8,38,20003.2,-14.58,1,0
508,39,20002.2,40,20002,-9.58,0,1
508,41,20002.2,43,20002,-9.58,0,1
508,44,20002.2,45,20002,-9.58,0,1
508,46,20002.2,49,20002,-9.58,0,1
508,50,20002,53,20002.2,-9.58,1,0
508,54,20002,55,20002.2,-9.58,1,0
508,56,20002.5,57,20002,-14.58,0,1
508,58,20002.5,59,20001.8,-19.58,0,1
508,60,20001.8,62,20002,-9.58,1,0
508,63,20001.8,64,20002,-9.58,1,0
508,65,20002.5,66,20001.8,-19.58,0,1
508,67,20002.8,68,20001.8,-24.58,0,1
508,69,20001.8,71,20003.2,-34.58,1,0
508,72,20002.8,73,20004.5,-39.58,1,0
508,74,20003.2,75,20005.8,-54.58,1,0
508,76,20002.8,78,20002.8,-4.58,1,0
508,79,20003.8,80,20004.2,5.42,0,1
508,81,20003.5,82,20002,-34.58,0,1
508,83,20002.5,84,20002.2,0.42,1,0
508,85,20006.8,87,20007.5,-19.58,1,0
508,88,20007.8,90,20007.8,-4.58,0,1
508,91,20006.5,92,20006.2,0.42,1,0
508,93,20005.5,95,20006.5,-24.58,1,0
508,96,20002.5,97,20003.8,-29.58,1,0
509,0,19998.5,2,20002,65.42,0,1
509,3,20002,4,20003,-24.58,1,0
509,5,19997,6,20006.5,-194.58,1,0
509,7,20004,8,20002,-44.58,0,1
509,9,20001,10,19997.2,-79.58,0,1
509,11,19995.5,12,19994,25.42,1,0
509,13,19993.5,14,19999.5,-124.58,1,0
509,15,19997.8,17,19999.5,30.42,0,1
509,18,19994.8,19,19997.5,-59.58,1,0
509,20,20000.2,21,20003.8,-74.58,1,0
509,22,19998.5,24,19999,5.42,0,1
509,25,19998.2,26,19998.5,-9.58,1,0
509,27,20001.8,28,20001.2,-14.58,0,1
509,29,20002,30,20002.2,-9.58,1,0
509,31,20001.2,32,20002,-19.58,1,0
509,33,20003.8,34,20002.5,20.42,1,0
509,35,20000.5,36,20000.2,0.42,1,0
509,37,19998,38,19998.2,-9.58,1,0
509,39,19997.8,40,19996.5,-29.58,0,1
509,41,19998.2,43,19997.2,-24.58,0,1
509,44,19996.5,45,19997.5,-24.58,1,0
509,46,19996.8,47,19999.2,-54.58,1,0
509,48,19998.8,52,19999.5,-19.58,1,0
509,53,19999.5,55,19999,-14.58,0,1
509,56,20000.5,57,20002.5,-44.58,1,0
509,58,20004,59,20004,-4.58,0,1
509,60,20003,62,20000.2,50.42,1,0
509,63,19997.2,64,20005.5,-169.58,1,0
509,65,20004.2,67,19997.5,130.42,1,0
509,68,19998.8,69,20002.2,-74.58,1,0
509,70,20002.5,72,19996.5,-124.58,0,1
509,73,20002.2,75,20002.8,5.42,0,1
509,76,20002.5,77,20003.2,-19.58,1,0
509,78,20003.5,79,20002.8,-19.58,0,1
509,80,20002.8,81,20002.5,0.42,1,0
509,82,20001.5,83,19998.5,55.42,1,0
509,84,19998.5,85,19996.8,-39.58,0,1
509,86,19998.2,87,19997.5,-19.58,0,1
509,88,19994,89,19994.2,-9.58,1,0
509,90,19991.5,91,19993.5,-44.58,1,0
509,92,19991,93,19994.5,-74.58,1,0
509,94,19994.5,95,19992.2,-49.58,0,1
509,96,19995,97,19996,15.42,0,1
509,98,19993.8,99,19997.8,-84.58,1,0
510,0,19996.8,1,20000.5,-79.58,1,0
510,2,19999.2,3,20000.5,20.42,0,1
510,4,19999.8,7,20003.2,-74.58,1,0
510,8,19998,10,20004.8,-139.58,1,0
510,11,20003.5,12,20005.2,-39.58,1,0
510,13,20005.2,15,20003.8,-34.58,0,1
510,16,20003.8,17,20005.5,-39.58,1,0
510,18,20004.8,19,20005.2,5.42,0,1
510,20,20007.2,22,20002.8,-94.58,0,1
510,23,20007.8,24,20002.8,-104.58,0,1
510,25,20004.8,26,20002.2,-54.58,0,1
510,27,20002.5,28,20002.2,0.42,1,0
510,29,20003,30,20002.5,-14.58,0,1
510,31,20002.2,32,20005.8,-74.58,1,0
510,33,20001,34,20002.8,-39.58,1,0
510,35,20001,36,20001.5,-14.58,1,0
510,37,20003.2,38,20005.8,-54.58,1,0
510,39,20003.8,40,20004.5,-19.58,1,0
510,41,20002.8,42,20003.5,-19.58,1,0
510,43,20002.2,45,20002.8,-14.58,1,0
510,46,20000.8,48,20001.5,-19.58,1,0
510,49,19999.5,50,19999.5,-4.58,1,0
510,51,19998.8,53,20001,-49.58,1,0
510,54,20000.2,55,20004.2,-84.58,1,0
510,56,20005,58,20003.8,20.42,1,0
510,59,20006,60,20005.8,0.42,1,0
510,61,20006.2,63,20002.5,70.42,1,0
510,64,20002.2,65,20004,-39.58,1,0
510,66,20006,67,20003.8,40.42,1,0
510,68,20004,69,20006.2,-49.58,1,0
510,70,20005,71,20006.8,-39.58,1,0
510,72,20006.2,74,20006.2,-4.58,1,0
510,75,20007.2,76,20005.8,-34.58,0,1
510,77,20005.5,79,20008.8,-69.58,1,0
510,80,20008,81,20008.8,10.42,0,1
510,82,20005,83,20008,-64.58,1,0
510,84,20007.2,86,20007.5,0.42,0,1
510,87,20006,89,20008.5,-54.58,1,0
510,90,20007.2,91,20003,-89.58,0,1
510,92,20003.8,93,20003.8,-4.58,0,1
510,94,20004.5,95,20007.8,-69.58,1,0
510,96,20007.8,97,20008.5,10.42,0,1
510,98,20002,99,20004.5,-54.58,1,0
511,0,19997.5,1,19999.5,-44.58,1,0
511,2,19997,3,19997,-4.58,0,1
511,4,19997.5,5,19999.2,-39.58,1,0
511,6,19999.2,8,19993.5,-119.58,0,1
511,9,19992,10,19994.5,-54.58,1,0
511,11,19987.8,13,19989,20.42,0,1
511,14,19989.2,15,19987.5,-39.58,0,1
511,16,19990,19,19994.8,90.42,0,1
511,20,19996.5,22,19989.2,-149.58,0,1
511,23,19986.2,24,19987.8,-34.58,1,0
511,25,19989,26,19986,-64.58,0,1
511,27,19985.8,29,19990.5,45.42,0,1
511,30,19987.5,31,19987,5.42,1,0
511,32,19988,33,19985.5,-54.58,0,1
511,34,19985.5,36,19985.2,-9.58,0,1
511,37,19987,38,19990.5,65.42,0,1
511,39,19987.5,40,19990.8,-69.58,1,0
511,41,19990,43,19995.8,110.42,0,1
511,44,19993.8,45,19997.8,75.42,0,1
511,46,20001.8,47,19999.2,-54.58,0,1
511,48,20001.5,50,20002,30.42,0,1
511,51,20002.8,52,20001.2,-34.58,0,1
511,53,20001.5,55,19997.8,-79.58,0,1
511,56,19994,57,19993,15.42,1,0
511,58,19993,59,19990.8,-49.58,0,1
511,60,19992.2,61,19994,-39.58,1,0
511,62,19995.2,64,19995.8,5.42,0,1
511,65,19993.5,68,19998,-94.58,1,0
511,69,19996.2,71,19996,0.42,1,0
511,72,19998.5,73,19996.2,-49.58,0,1
511,74,19999.2,75,19998.2,-24.58,0,1
511,76,19999.5,77,19995,-94.58,0,1
511,78,19993.8,79,19998,-89.58,1,0
511,80,19999.2,81,19997.8,-34.58,0,1
511,82,19996.8,83,19996.2,5.42,1,0
511,84,19998.5,85,19997.8,-19.58,0,1
511,86,19998.8,88,19998.8,-4.58,0,1
511,89,20001.5,90,19999.5,-44.58,0,1
511,91,20003.5,92,20001.8,-39.58,0,1
511,93,20000,94,20005,-104.58,1,0
511,95,20002,96,20002.5,5.42,0,1
511,97,20001.8,98,20003.2,-34.58,1,0
512,0,20002.2,1,20000.8,-34.58,0,1
512,2,20000.8,3,20001.5,-19.58,1,0
512,4,20001.8,6,20000.2,-34.58,0,1
512,7,20001.8,9,20002.8,15.42,0,1
512,10,20003.5,11,20003.5,-4.58,0,1
512,12,20003.5,13,20003.5,-4.58,1,0
512,14,20003.2,16,20002.8,-14.58,0,1
512,17,20003.2,18,20003,-9.58,0,1
512,19,20003.8,21,20002,-39.58,0,1
512,22,20003.8,23,20004,-9.58,1,0
512,24,20003.8,25,20004,-9.58,1,0
512,26,20004,27,20002.8,-29.58,0,1
512,28,20004,29,20001.8,-49.58,0,1
512,30,20004.2,34,20002,-49.58,0,1
512,35,20004.2,37,20003,-29.58,0,1
512,38,20003.5,39,20001.8,-39.58,0,1
512,40,20002,41,20003.2,-29.58,1,0
512,42,20001.8,44,20001.5,-9.58,0,1
512,45,20001.8,47,20001.8,-4.58,1,0
512,48,20001.5,49,20001.8,-9.58,1,0
512,50,20001.5,53,20001.8,-9.58,1,0
512,54,20002,55,20000.8,-29.58,0,1
512,56,20000.5,57,20000.8,-9.58,1,0
512,58,20000.8,59,20001,0.42,0,1
512,60,20000.8,61,20002.2,-34.58,1,0
512,62,20002,63,20002.5,-14.58,1,0
512,65,20000.8,66,20001,0.42,0,1
512,67,20000,68,20002,-44.58,1,0
512,69,20003.2,70,20003.2,-4.58,0,1
512,71,20004.2,72,20004.8,-14.58,1,0
512,73,20002.5,74,20002.8,-9.58,1,0
512,75,20000.8,76,20003.2,-54.58,1,0
512,77,20001.5,78,19999.5,-44.58,0,1
512,79,20000.2,80,19999.2,-24.58,0,1
512,81,20000.8,82,19999.8,-24.58,0,1
512,83,19999.2,87,19998.8,-14.58,0,1
512,88,20001,89,19999.5,-34.58,0,1
512,90,19999.8,93,19997,-59.58,0,1
512,94,19997.5,95,19997.2,-9.58,0,1
512,96,19997,97,19997.5,-14.58,1,0
512,98,19996.8,99,19998.5,-39.58,1,0
513,0,20005.8,6,20003.5,-49.58,0,1
513,7,20003.2,8,20002.8,-14.58,0,1
513,9,20003.5,10,20005.8,-49.58,1,0
513,11,20005.5,12,20006.8,-29.58,1,0
513,13,20002.8,14,20005,-49.58,1,0
513,15,20002.8,16,20003,-9.58,1,0
513,17,20001.2,18,20007,-119.58,1,0
513,19,20005.5,21,20002.2,-69.58,0,1
513,22,20001,23,20001.8,-19.58,1,0
513,24,20001.5,25,20002,-14.58,1,0
513,26,20002,28,20000.8,-29.58,0,1
513,29,20001,30,20000.8,-9.58,0,1
513,31,20003.2,34,20000.8,-54.58,0,1
513,35,20005.2,38,20005.5,0.42,0,1
513,39,20007.2,41,20001.8,-114.58,0,1
513,42,20001.5,43,20000.5,-24.58,0,1
513,44,20002.8,45,20000.8,-44.58,0,1
513,46,19999.8,47,19998,-39.58,0,1
513,48,19998.5,50,19998.8,0.42,0,1
513,51,19997.2,53,19999.8,-54.58,1,0
513,54,20002.8,56,20001.5,-29.58,0,1
513,57,20002.8,58,20004.5,-39.58,1,0
513,59,20004.8,60,20002.8,-44.58,0,1
513,61,20002.8,62,20003.2,-14.58,1,0
513,63,20002.8,66,20006.5,70.42,0,1
513,67,20004.2,69,20003.2,-24.58,0,1
513,70,20006,71,20005.5,-14.58,0,1
513,72,20004.2,73,20006.5,-49.58,1,0
513,74,20003.5,75,20006.2,-59.58,1,0
513,76,20007.2,77,20006,-29.58,0,1
513,78,20006.5,80,20004.5,-44.58,0,1
513,81,20006.8,82,20004,-59.58,0,1
513,83,20007.8,84,20005.2,-54.58,0,1
513,85,20008.2,87,20008.2,-4.58,0,1
513,88,20006.2,89,20008.5,-49.58,1,0
513,90,20006,91,20005,-24.58,0,1
513,92,20004,93,20001.8,-49.58,0,1
513,94,20004.2,97,19997,-149.58,0,1
513,98,20000,99,19999.2,-19.58,0,1
514,0,20000.5,3,19998.5,-44.58,0,1
514,4,19999.8,5,20001.2,-34.58,1,0
514,6,19998.2,7,20000.2,-44.58,1,0
514,8,19999.2,9,20000.8,-34.58,1,0
514,10,19999.5,13,19999.2,-9.58,0,1
514,14,19999.5,15,19999.2,-9.58,0,1
514,16,19999.5,17,19999,-14.58,0,1
514,18,19999.2,19,19999.5,-9.58,1,0
514,20,19999.5,21,19999,-14.58,0,1
514,22,19999.2,24,20000.2,-24.58,1,0
514,25,19999.2,26,19999.8,5.42,0,1
514,27,20001.2,29,19999.2,-44.58,0,1
514,30,20003.8,31,20004.5,10.42,0,1
514,32,20004,33,20001.5,-54.58,0,1
514,34,20000.5,35,19999.5,-24.58,0,1
514,36,20000.5,39,19998.8,-39.58,0,1
514,40,19999,42,19998.5,-14.58,0,1
514,43,19998.5,44,20000,-34.58,1,0
514,45,20001.5,46,20002.2,10.42,0,1
514,47,19999.5,48,20000,-14.58,1,0
514,49,20001,50,20003,-44.58,1,0
514,51,20001.8,52,20001,10.42,1,0
514,53,19999.8,54,20001.8,35.42,0,1
514,55,20002.5,56,20004.2,-39.58,1,0
514,57,20004.2,58,20004,0.42,1,0
514,59,20001.2,63,19998.8,45.42,1,0
514,64,20003,65,20000,-64.58,0,1
514,66,19999.5,67,19999.8,-9.58,1,0
514,68,19999.8,69,19998.2,-34.58,0,1
514,70,19998.5,73,19998.2,-9.58,0,1
514,74,20001.8,76,19999.8,-44.58,0,1
514,77,19998.5,78,20000.5,-44.58,1,0
514,79,19998.2,80,19999,-19.58,1,0
514,81,20001.8,82,19999.5,-49.58,0,1
514,83,19998.5,84,20000.2,-39.58,1,0
514,85,19999.5,86,19997.8,-39.58,0,1
514,87,19996.2,89,20000.2,-84.58,1,0
514,90,20001.2,92,20002.2,15.42,0,1
514,93,19998.8,94,19999.5,10.42,0,1
514,95,19997.2,96,19999.2,-44.58,1,0
514,97,19996.8,98,20001.2,-94.58,1,0
515,0,19989,3,19988.8,-9.58,0,1
515,4,19990,5,19988.8,-29.58,0,1
515,6,19988.5,8,19990.5,-44.58,1,0
515,9,19989.8,10,19992,-49.58,1,0
515,11,19991.5,12,19990.2,20.42,1,0
515,13,19994,14,19994,-4.58,0,1
515,15,19995.8,16,19996,0.42,0,1
515,17,19996.8,19,19996.5,-9.58,0,1
515,20,19997.2,22,19996,-29.58,0,1
515,23,19996.8,24,19997,-9.58,1,0
515,25,19997,26,19996.5,-14.58,0,1
